pygame 2.6.1 (SDL 2.28.4, Python 3.9.23)
Hello from the pygame community. https://www.pygame.org/contribute.html
Episode 36600, Total Reward: -100.10473400000001, Epsilon: 0.111, LC: 160
Episode 36700, Total Reward: -94.382156, Epsilon: 0.111, LC: 181
Episode 36800, Total Reward: -92.428658, Epsilon: 0.110, LC: 181
Episode 36900, Total Reward: -92.87663, Epsilon: 0.109, LC: 166
Episode 37000, Total Reward: -95.39812600000002, Epsilon: 0.109, LC: 142
Episode 37100, Total Reward: -89.21441200000001, Epsilon: 0.108, LC: 145
Episode 37200, Total Reward: -88.03030700000001, Epsilon: 0.107, LC: 181
Episode 37300, Total Reward: -105.713661, Epsilon: 0.107, LC: 172
Episode 37400, Total Reward: -107.77124400000001, Epsilon: 0.106, LC: 157
Episode 37500, Total Reward: -83.369859, Epsilon: 0.105, LC: 157
Episode 37600, Total Reward: -95.90639300000001, Epsilon: 0.105, LC: 166
Episode 37700, Total Reward: -92.36836300000002, Epsilon: 0.104, LC: 188
Episode 37800, Total Reward: -98.03563600000001, Epsilon: 0.104, LC: 176
Episode 37900, Total Reward: -111.856762, Epsilon: 0.103, LC: 152
Episode 38000, Total Reward: -95.19451800000002, Epsilon: 0.102, LC: 196
Episode 38100, Total Reward: -102.30660800000001, Epsilon: 0.102, LC: 150
Episode 38200, Total Reward: -92.281597, Epsilon: 0.101, LC: 171
Episode 38300, Total Reward: -94.216384, Epsilon: 0.100, LC: 183
Episode 38400, Total Reward: -78.11077300000001, Epsilon: 0.100, LC: 156
Episode 38500, Total Reward: -100.52705600000002, Epsilon: 0.099, LC: 182
Episode 38600, Total Reward: -103.73729, Epsilon: 0.099, LC: 177
Episode 38700, Total Reward: -104.64459200000002, Epsilon: 0.098, LC: 168
Episode 38800, Total Reward: -106.117272, Epsilon: 0.097, LC: 186
Episode 38900, Total Reward: -96.16031600000001, Epsilon: 0.097, LC: 177
Episode 39000, Total Reward: -84.65527900000001, Epsilon: 0.096, LC: 189
Episode 39100, Total Reward: -69.524618, Epsilon: 0.096, LC: 181
Episode 39200, Total Reward: -88.254989, Epsilon: 0.095, LC: 154
Episode 39300, Total Reward: -73.900096, Epsilon: 0.095, LC: 173
Episode 39400, Total Reward: -84.81509000000001, Epsilon: 0.094, LC: 189
Episode 39500, Total Reward: -112.49517800000001, Epsilon: 0.093, LC: 182
Episode 39600, Total Reward: -107.567079, Epsilon: 0.093, LC: 178
Episode 39700, Total Reward: -100.62533700000002, Epsilon: 0.092, LC: 188
Episode 39800, Total Reward: -97.903681, Epsilon: 0.092, LC: 163
Episode 39900, Total Reward: -83.52329500000002, Epsilon: 0.091, LC: 183
Episode 40000, Total Reward: -107.54240700000001, Epsilon: 0.091, LC: 185
Episode 40100, Total Reward: -100.51070800000001, Epsilon: 0.090, LC: 155
Episode 40200, Total Reward: -89.380598, Epsilon: 0.090, LC: 173
Episode 40300, Total Reward: -94.72645, Epsilon: 0.089, LC: 142
Episode 40400, Total Reward: -83.794544, Epsilon: 0.089, LC: 186
Episode 40500, Total Reward: -95.23790100000001, Epsilon: 0.088, LC: 174
Episode 40600, Total Reward: -102.940448, Epsilon: 0.087, LC: 158
Episode 40700, Total Reward: -93.54234500000001, Epsilon: 0.087, LC: 200
Episode 40800, Total Reward: -100.061351, Epsilon: 0.086, LC: 165
Episode 40900, Total Reward: -107.820031, Epsilon: 0.086, LC: 185
Episode 41000, Total Reward: -101.817616, Epsilon: 0.085, LC: 197
Episode 41100, Total Reward: -97.73389700000001, Epsilon: 0.085, LC: 165
Episode 41200, Total Reward: -89.619415, Epsilon: 0.084, LC: 177
Episode 41300, Total Reward: -87.744923, Epsilon: 0.084, LC: 194
Episode 41400, Total Reward: -88.09697700000001, Epsilon: 0.083, LC: 204
Episode 41500, Total Reward: -99.679635, Epsilon: 0.083, LC: 194
Episode 41600, Total Reward: -100.269114, Epsilon: 0.082, LC: 193
Episode 41700, Total Reward: -87.91886900000002, Epsilon: 0.082, LC: 192
Episode 41800, Total Reward: -91.67381400000001, Epsilon: 0.081, LC: 184
Episode 41900, Total Reward: -108.49407000000001, Epsilon: 0.081, LC: 179
Episode 42000, Total Reward: -101.844087, Epsilon: 0.080, LC: 226
Episode 42100, Total Reward: -97.909235, Epsilon: 0.080, LC: 178
Episode 42200, Total Reward: -98.59324699999999, Epsilon: 0.079, LC: 186
Episode 42300, Total Reward: -105.63645400000001, Epsilon: 0.079, LC: 180
Episode 42400, Total Reward: -102.31256900000001, Epsilon: 0.079, LC: 170
Episode 42500, Total Reward: -99.202415, Epsilon: 0.078, LC: 199
Episode 42600, Total Reward: -108.935667, Epsilon: 0.078, LC: 186
Episode 42700, Total Reward: -89.461403, Epsilon: 0.077, LC: 155
Episode 42800, Total Reward: -103.81629600000001, Epsilon: 0.077, LC: 176
Episode 42900, Total Reward: -89.60846400000001, Epsilon: 0.076, LC: 209
Episode 43000, Total Reward: -98.80461500000001, Epsilon: 0.076, LC: 198
Episode 43100, Total Reward: -66.74503700000001, Epsilon: 0.075, LC: 187
Episode 43200, Total Reward: -103.44275400000001, Epsilon: 0.075, LC: 183
Episode 43300, Total Reward: -99.14032100000001, Epsilon: 0.074, LC: 172
Episode 43400, Total Reward: -96.982244, Epsilon: 0.074, LC: 188
Episode 43500, Total Reward: -101.776032, Epsilon: 0.074, LC: 167
Episode 43600, Total Reward: -93.048777, Epsilon: 0.073, LC: 221
Episode 43700, Total Reward: -96.929709, Epsilon: 0.073, LC: 192
Episode 43800, Total Reward: -100.098359, Epsilon: 0.072, LC: 175
Episode 43900, Total Reward: -81.78394200000001, Epsilon: 0.072, LC: 191
Episode 44000, Total Reward: -84.673576, Epsilon: 0.071, LC: 196
Episode 44100, Total Reward: -103.26464600000001, Epsilon: 0.071, LC: 173
Episode 44200, Total Reward: -105.242816, Epsilon: 0.071, LC: 183
Episode 44300, Total Reward: -81.31684500000001, Epsilon: 0.070, LC: 175
Episode 44400, Total Reward: -78.270998, Epsilon: 0.070, LC: 166
Episode 44500, Total Reward: -80.26191800000001, Epsilon: 0.069, LC: 192
Episode 44600, Total Reward: -87.35267000000002, Epsilon: 0.069, LC: 192
Episode 44700, Total Reward: -94.329621, Epsilon: 0.068, LC: 177
Episode 44800, Total Reward: -103.276982, Epsilon: 0.068, LC: 184
Episode 44900, Total Reward: -86.06308800000001, Epsilon: 0.068, LC: 185
Episode 45000, Total Reward: -94.58036000000001, Epsilon: 0.067, LC: 196
Episode 45100, Total Reward: -81.890804, Epsilon: 0.067, LC: 162
Episode 45200, Total Reward: -109.63021600000002, Epsilon: 0.066, LC: 195
Episode 45300, Total Reward: -70.310923, Epsilon: 0.066, LC: 142
Episode 45400, Total Reward: -98.659503, Epsilon: 0.066, LC: 214
Episode 45500, Total Reward: -110.36537100000001, Epsilon: 0.065, LC: 201
Episode 45600, Total Reward: -92.16337, Epsilon: 0.065, LC: 220
Episode 45700, Total Reward: -110.31242900000001, Epsilon: 0.064, LC: 187
Episode 45800, Total Reward: -105.66154, Epsilon: 0.064, LC: 209
Episode 45900, Total Reward: -107.93105500000001, Epsilon: 0.064, LC: 181
Episode 46000, Total Reward: -109.876793, Epsilon: 0.063, LC: 199
Episode 46100, Total Reward: -115.131303, Epsilon: 0.063, LC: 188
Episode 46200, Total Reward: -92.662899, Epsilon: 0.063, LC: 204
Episode 46300, Total Reward: -103.349613, Epsilon: 0.062, LC: 154
Episode 46400, Total Reward: -109.858496, Epsilon: 0.062, LC: 232
Episode 46500, Total Reward: -96.216035, Epsilon: 0.061, LC: 205
Episode 46600, Total Reward: -103.27518300000001, Epsilon: 0.061, LC: 187
Episode 46700, Total Reward: -98.02704800000001, Epsilon: 0.061, LC: 206
Episode 46800, Total Reward: -76.768249, Epsilon: 0.060, LC: 183
Episode 46900, Total Reward: -109.07260500000001, Epsilon: 0.060, LC: 228
Episode 47000, Total Reward: -108.949802, Epsilon: 0.060, LC: 184
Episode 47100, Total Reward: -108.825614, Epsilon: 0.059, LC: 199
Episode 47200, Total Reward: -84.904633, Epsilon: 0.059, LC: 217
Episode 47300, Total Reward: -91.87562299999999, Epsilon: 0.059, LC: 209
Episode 47400, Total Reward: -80.68439000000001, Epsilon: 0.058, LC: 199
Episode 47500, Total Reward: -104.39164000000001, Epsilon: 0.058, LC: 177
Episode 47600, Total Reward: -99.79786200000001, Epsilon: 0.057, LC: 182
Episode 47700, Total Reward: -105.346494, Epsilon: 0.057, LC: 169
Episode 47800, Total Reward: -94.7137, Epsilon: 0.057, LC: 209
Episode 47900, Total Reward: -109.75898000000001, Epsilon: 0.056, LC: 181
Episode 48000, Total Reward: -90.424017, Epsilon: 0.056, LC: 211
Episode 48100, Total Reward: -85.372701, Epsilon: 0.056, LC: 162
Episode 48200, Total Reward: -65.086489, Epsilon: 0.055, LC: 177
Episode 48300, Total Reward: -87.616573, Epsilon: 0.055, LC: 195
Episode 48400, Total Reward: -93.15563900000001, Epsilon: 0.055, LC: 178
Episode 48500, Total Reward: -95.24247700000001, Epsilon: 0.054, LC: 196
Episode 48600, Total Reward: -93.934184, Epsilon: 0.054, LC: 207
Episode 48700, Total Reward: -86.85951600000001, Epsilon: 0.054, LC: 182
Episode 48800, Total Reward: -69.37159600000001, Epsilon: 0.053, LC: 199
Episode 48900, Total Reward: -78.849119, Epsilon: 0.053, LC: 193
Episode 49000, Total Reward: -100.51070800000001, Epsilon: 0.053, LC: 179
Episode 49100, Total Reward: -88.26274900000001, Epsilon: 0.053, LC: 185
Episode 49200, Total Reward: -70.661178, Epsilon: 0.052, LC: 223
Episode 49300, Total Reward: -94.85839800000001, Epsilon: 0.052, LC: 167
Episode 49400, Total Reward: -76.95633000000001, Epsilon: 0.052, LC: 186
Episode 49500, Total Reward: -94.657981, Epsilon: 0.051, LC: 189
Episode 49600, Total Reward: -96.25207200000001, Epsilon: 0.051, LC: 219
Episode 49700, Total Reward: -58.910535, Epsilon: 0.051, LC: 188
Episode 49800, Total Reward: -95.887682, Epsilon: 0.050, LC: 189
Episode 49900, Total Reward: -85.98048400000002, Epsilon: 0.050, LC: 194
Episode 50000, Total Reward: -82.294008, Epsilon: 0.050, LC: 225
Episode 50100, Total Reward: -69.541944, Epsilon: 0.050, LC: 223
Episode 50200, Total Reward: -86.05491400000001, Epsilon: 0.050, LC: 192
Episode 50300, Total Reward: -97.309212, Epsilon: 0.050, LC: 159
Episode 50400, Total Reward: -78.515776, Epsilon: 0.050, LC: 185
Episode 50500, Total Reward: -91.95601400000001, Epsilon: 0.050, LC: 197
Episode 50600, Total Reward: -108.24749299999999, Epsilon: 0.050, LC: 217
Episode 50700, Total Reward: -78.03634300000002, Epsilon: 0.050, LC: 182
Episode 50800, Total Reward: -91.278377, Epsilon: 0.050, LC: 199
Episode 50900, Total Reward: -98.503704, Epsilon: 0.050, LC: 184
Episode 51000, Total Reward: -100.964641, Epsilon: 0.050, LC: 203
Episode 51100, Total Reward: -95.48309300000001, Epsilon: 0.050, LC: 186
Episode 51200, Total Reward: -90.49983200000001, Epsilon: 0.050, LC: 190
Episode 51300, Total Reward: -93.520857, Epsilon: 0.050, LC: 162
Episode 51400, Total Reward: -77.349968, Epsilon: 0.050, LC: 194
Episode 51500, Total Reward: -85.01787, Epsilon: 0.050, LC: 179
Episode 51600, Total Reward: -93.921848, Epsilon: 0.050, LC: 158
Episode 51700, Total Reward: -79.258284, Epsilon: 0.050, LC: 185
Episode 51800, Total Reward: -57.858385000000006, Epsilon: 0.050, LC: 211
Episode 51900, Total Reward: -69.05017500000001, Epsilon: 0.050, LC: 183
Episode 52000, Total Reward: -99.24441300000001, Epsilon: 0.050, LC: 188
Episode 52100, Total Reward: -95.79093600000002, Epsilon: 0.050, LC: 211
Episode 52200, Total Reward: -82.40863000000002, Epsilon: 0.050, LC: 195
Episode 52300, Total Reward: -109.43159800000001, Epsilon: 0.050, LC: 142
Episode 52400, Total Reward: -89.91076000000001, Epsilon: 0.050, LC: 196
Episode 52500, Total Reward: -73.843963, Epsilon: 0.050, LC: 184
Episode 52600, Total Reward: -99.41239800000001, Epsilon: 0.050, LC: 178
Episode 52700, Total Reward: -99.63167600000001, Epsilon: 0.050, LC: 182
Episode 52800, Total Reward: -85.743466, Epsilon: 0.050, LC: 167
Episode 52900, Total Reward: -96.07355000000001, Epsilon: 0.050, LC: 188
Episode 53000, Total Reward: -64.115701, Epsilon: 0.050, LC: 191
Episode 53100, Total Reward: -82.77441200000001, Epsilon: 0.050, LC: 182
Episode 53200, Total Reward: -78.21527900000001, Epsilon: 0.050, LC: 174
Episode 53300, Total Reward: -51.247209, Epsilon: 0.050, LC: 166
Episode 53400, Total Reward: -96.18124, Epsilon: 0.050, LC: 188
Episode 53500, Total Reward: -103.476578, Epsilon: 0.050, LC: 180
Episode 53600, Total Reward: -58.87574, Epsilon: 0.050, LC: 170
Episode 53700, Total Reward: -85.87680600000002, Epsilon: 0.050, LC: 162
Episode 53800, Total Reward: -75.480052, Epsilon: 0.050, LC: 183
Episode 53900, Total Reward: -110.96359500000001, Epsilon: 0.050, LC: 172
Episode 54000, Total Reward: -83.94839400000001, Epsilon: 0.050, LC: 168
Episode 54100, Total Reward: -107.93604500000001, Epsilon: 0.050, LC: 187
Episode 54200, Total Reward: -116.12856200000002, Epsilon: 0.050, LC: 172
Episode 54300, Total Reward: -119.471158, Epsilon: 0.050, LC: 143
Episode 54400, Total Reward: -97.118768, Epsilon: 0.050, LC: 171
Episode 54500, Total Reward: -107.656622, Epsilon: 0.050, LC: 216
Episode 54600, Total Reward: -95.28765900000002, Epsilon: 0.050, LC: 206
Episode 54700, Total Reward: -96.984043, Epsilon: 0.050, LC: 187
Episode 54800, Total Reward: -76.050413, Epsilon: 0.050, LC: 166
Episode 54900, Total Reward: -82.90137700000001, Epsilon: 0.050, LC: 168
Episode 55000, Total Reward: -100.897, Epsilon: 0.050, LC: 174
Episode 55100, Total Reward: -97.99004000000001, Epsilon: 0.050, LC: 221
Episode 55200, Total Reward: -76.24861700000001, Epsilon: 0.050, LC: 150
Episode 55300, Total Reward: -77.15592600000001, Epsilon: 0.050, LC: 149
Episode 55400, Total Reward: -101.60152200000002, Epsilon: 0.050, LC: 174
Episode 55500, Total Reward: -39.109303000000004, Epsilon: 0.050, LC: 166
Episode 55600, Total Reward: -93.681232, Epsilon: 0.050, LC: 158
Episode 55700, Total Reward: -96.30779100000001, Epsilon: 0.050, LC: 177
Episode 55800, Total Reward: -99.40740800000002, Epsilon: 0.050, LC: 191
Episode 55900, Total Reward: -109.184043, Epsilon: 0.050, LC: 166
Episode 56000, Total Reward: -96.13425900000001, Epsilon: 0.050, LC: 191
Episode 56100, Total Reward: -82.54058500000001, Epsilon: 0.050, LC: 146
Episode 56200, Total Reward: -117.08161000000001, Epsilon: 0.050, LC: 167
Episode 56300, Total Reward: -101.056397, Epsilon: 0.050, LC: 159
Episode 56400, Total Reward: -77.14996500000001, Epsilon: 0.050, LC: 204
Episode 56500, Total Reward: -91.57193500000001, Epsilon: 0.050, LC: 182
Episode 56600, Total Reward: -98.07264400000001, Epsilon: 0.050, LC: 187
Episode 56700, Total Reward: -77.284276, Epsilon: 0.050, LC: 182
Episode 56800, Total Reward: -80.85196100000002, Epsilon: 0.050, LC: 183
Episode 56900, Total Reward: -113.42895800000001, Epsilon: 0.050, LC: 160
Episode 57000, Total Reward: -107.91497100000001, Epsilon: 0.050, LC: 213
Episode 57100, Total Reward: -101.008438, Epsilon: 0.050, LC: 147
Episode 57200, Total Reward: -114.63537200000002, Epsilon: 0.050, LC: 153
Episode 57300, Total Reward: -88.636291, Epsilon: 0.050, LC: 175
Episode 57400, Total Reward: -114.06321200000001, Epsilon: 0.050, LC: 156
Episode 57500, Total Reward: -80.89395900000001, Epsilon: 0.050, LC: 164
Episode 57600, Total Reward: -75.96960800000001, Epsilon: 0.050, LC: 189
Episode 57700, Total Reward: -97.481773, Epsilon: 0.050, LC: 193
Episode 57800, Total Reward: -88.79790100000001, Epsilon: 0.050, LC: 161
Episode 57900, Total Reward: -106.994505, Epsilon: 0.050, LC: 186
Episode 58000, Total Reward: -107.857453, Epsilon: 0.050, LC: 162
Episode 58100, Total Reward: -95.663971, Epsilon: 0.050, LC: 140
Episode 58200, Total Reward: -80.14189200000001, Epsilon: 0.050, LC: 146
Episode 58300, Total Reward: -92.00757100000001, Epsilon: 0.050, LC: 157
Episode 58400, Total Reward: -102.38062400000001, Epsilon: 0.050, LC: 155
Episode 58500, Total Reward: -87.45218600000001, Epsilon: 0.050, LC: 167
Episode 58600, Total Reward: -87.744923, Epsilon: 0.050, LC: 142
Episode 58700, Total Reward: -56.81316700000001, Epsilon: 0.050, LC: 143
Episode 58800, Total Reward: -87.17594700000001, Epsilon: 0.050, LC: 173
Episode 58900, Total Reward: -109.58447000000001, Epsilon: 0.050, LC: 166
Episode 59000, Total Reward: -102.47058100000001, Epsilon: 0.050, LC: 204
Episode 59100, Total Reward: -99.47227900000001, Epsilon: 0.050, LC: 177
Episode 59200, Total Reward: -109.230203, Epsilon: 0.050, LC: 138
Episode 59300, Total Reward: -61.598217, Epsilon: 0.050, LC: 127
Episode 59400, Total Reward: -114.29385500000001, Epsilon: 0.050, LC: 148
Episode 59500, Total Reward: -81.62731500000001, Epsilon: 0.050, LC: 160
Episode 59600, Total Reward: -95.215442, Epsilon: 0.050, LC: 161
Episode 59700, Total Reward: -107.550167, Epsilon: 0.050, LC: 149
Episode 59800, Total Reward: -100.67869300000001, Epsilon: 0.050, LC: 137
Episode 59900, Total Reward: -77.55316200000001, Epsilon: 0.050, LC: 161
Episode 60000, Total Reward: -78.63816500000001, Epsilon: 0.050, LC: 154
Episode 60100, Total Reward: -73.800994, Epsilon: 0.050, LC: 146
Episode 60200, Total Reward: -80.123181, Epsilon: 0.050, LC: 170
Episode 60300, Total Reward: -65.15731400000001, Epsilon: 0.050, LC: 154
Episode 60400, Total Reward: -113.799723, Epsilon: 0.050, LC: 158
Episode 60500, Total Reward: -113.56548200000002, Epsilon: 0.050, LC: 158
Episode 60600, Total Reward: -102.04728100000001, Epsilon: 0.050, LC: 162
Episode 60700, Total Reward: -109.694523, Epsilon: 0.050, LC: 128
Episode 60800, Total Reward: -101.39015400000001, Epsilon: 0.050, LC: 132
Episode 60900, Total Reward: -105.10213000000002, Epsilon: 0.050, LC: 169
Episode 61000, Total Reward: -89.75593900000001, Epsilon: 0.050, LC: 142
Episode 61100, Total Reward: -95.605068, Epsilon: 0.050, LC: 138
Episode 61200, Total Reward: -102.744043, Epsilon: 0.050, LC: 147
Episode 61300, Total Reward: -114.599749, Epsilon: 0.050, LC: 122
Episode 61400, Total Reward: -95.66757600000001, Epsilon: 0.050, LC: 130
Episode 61500, Total Reward: -82.87171500000001, Epsilon: 0.050, LC: 141
Episode 61600, Total Reward: -101.200681, Epsilon: 0.050, LC: 157
Episode 61700, Total Reward: -82.52325900000001, Epsilon: 0.050, LC: 138
Episode 61800, Total Reward: -109.02007, Epsilon: 0.050, LC: 120
Episode 61900, Total Reward: -111.906934, Epsilon: 0.050, LC: 153
Episode 62000, Total Reward: -64.14494900000001, Epsilon: 0.050, LC: 186
Episode 62100, Total Reward: -101.54317600000002, Epsilon: 0.050, LC: 152
Episode 62200, Total Reward: -87.894197, Epsilon: 0.050, LC: 132
Episode 62300, Total Reward: -88.31846800000001, Epsilon: 0.050, LC: 172
Episode 62400, Total Reward: -95.633752, Epsilon: 0.050, LC: 159
Episode 62500, Total Reward: -96.04568700000002, Epsilon: 0.050, LC: 154
Episode 62600, Total Reward: -89.76868900000001, Epsilon: 0.050, LC: 164
Episode 62700, Total Reward: -100.22116199999999, Epsilon: 0.050, LC: 143
Episode 62800, Total Reward: -93.45058900000001, Epsilon: 0.050, LC: 155
Episode 62900, Total Reward: -117.523621, Epsilon: 0.050, LC: 141
Episode 63000, Total Reward: -101.531668, Epsilon: 0.050, LC: 139
Episode 63100, Total Reward: -69.97259000000001, Epsilon: 0.050, LC: 142
Episode 63200, Total Reward: -40.405674, Epsilon: 0.050, LC: 139
Episode 63300, Total Reward: -89.988381, Epsilon: 0.050, LC: 136
Episode 63400, Total Reward: -83.560303, Epsilon: 0.050, LC: 127
Episode 63500, Total Reward: -62.110646, Epsilon: 0.050, LC: 163
Episode 63600, Total Reward: -75.87826600000001, Epsilon: 0.050, LC: 147
Episode 63700, Total Reward: -55.566968, Epsilon: 0.050, LC: 135
Episode 63800, Total Reward: -100.454989, Epsilon: 0.050, LC: 176
Episode 63900, Total Reward: -98.816123, Epsilon: 0.050, LC: 142
Episode 64000, Total Reward: -104.346458, Epsilon: 0.050, LC: 121
Episode 64100, Total Reward: -103.66882100000001, Epsilon: 0.050, LC: 127
Episode 64200, Total Reward: -103.929533, Epsilon: 0.050, LC: 133
Episode 64300, Total Reward: -64.301983, Epsilon: 0.050, LC: 136
Episode 64400, Total Reward: -78.939076, Epsilon: 0.050, LC: 136
Episode 64500, Total Reward: -43.901706000000004, Epsilon: 0.050, LC: 112
Episode 64600, Total Reward: -109.48315500000001, Epsilon: 0.050, LC: 132
Episode 64700, Total Reward: -62.253545, Epsilon: 0.050, LC: 135
Episode 64800, Total Reward: -87.791904, Epsilon: 0.050, LC: 135
Episode 64900, Total Reward: -68.02130500000001, Epsilon: 0.050, LC: 100
Episode 65000, Total Reward: -91.831826, Epsilon: 0.050, LC: 137
Episode 65100, Total Reward: -113.663199, Epsilon: 0.050, LC: 118
Episode 65200, Total Reward: -96.241535, Epsilon: 0.050, LC: 124
Episode 65300, Total Reward: -110.751249, Epsilon: 0.050, LC: 148
Episode 65400, Total Reward: -63.273677, Epsilon: 0.050, LC: 126
Episode 65500, Total Reward: -108.11595200000001, Epsilon: 0.050, LC: 123
Episode 65600, Total Reward: -119.898056, Epsilon: 0.050, LC: 155
Episode 65700, Total Reward: -108.68035200000001, Epsilon: 0.050, LC: 150
Episode 65800, Total Reward: -101.247255, Epsilon: 0.050, LC: 140
Episode 65900, Total Reward: -94.92964400000001, Epsilon: 0.050, LC: 139
Episode 66000, Total Reward: -89.465979, Epsilon: 0.050, LC: 147
Episode 66100, Total Reward: -86.01554300000001, Epsilon: 0.050, LC: 148
Episode 66200, Total Reward: -85.15897000000001, Epsilon: 0.050, LC: 128
Episode 66300, Total Reward: -50.965422999999994, Epsilon: 0.050, LC: 125
Episode 66400, Total Reward: -78.559573, Epsilon: 0.050, LC: 129
Episode 66500, Total Reward: -105.72959500000002, Epsilon: 0.050, LC: 146
Episode 66600, Total Reward: -105.38350200000001, Epsilon: 0.050, LC: 142
Episode 66700, Total Reward: -86.647998, Epsilon: 0.050, LC: 144
Episode 66800, Total Reward: -91.20893000000001, Epsilon: 0.050, LC: 120
Episode 66900, Total Reward: -95.72967, Epsilon: 0.050, LC: 144
Episode 67000, Total Reward: -94.470721, Epsilon: 0.050, LC: 136
Episode 67100, Total Reward: -81.951099, Epsilon: 0.050, LC: 128
Episode 67200, Total Reward: -97.470408, Epsilon: 0.050, LC: 112
Episode 67300, Total Reward: -108.99539800000001, Epsilon: 0.050, LC: 138
Episode 67400, Total Reward: -97.24337000000001, Epsilon: 0.050, LC: 126
Episode 67500, Total Reward: -76.193312, Epsilon: 0.050, LC: 112
Episode 67600, Total Reward: -97.867651, Epsilon: 0.050, LC: 102
Episode 67700, Total Reward: -77.98103800000001, Epsilon: 0.050, LC: 146
Episode 67800, Total Reward: -71.18399400000001, Epsilon: 0.050, LC: 114
Episode 67900, Total Reward: -68.056514, Epsilon: 0.050, LC: 99
Episode 68000, Total Reward: -111.500546, Epsilon: 0.050, LC: 128
Episode 68100, Total Reward: -101.342195, Epsilon: 0.050, LC: 121
Episode 68200, Total Reward: -84.77129300000001, Epsilon: 0.050, LC: 128
Episode 68300, Total Reward: -117.04681500000001, Epsilon: 0.050, LC: 138
Episode 68400, Total Reward: -97.037963, Epsilon: 0.050, LC: 115
Episode 68500, Total Reward: -109.37947700000001, Epsilon: 0.050, LC: 116
Episode 68600, Total Reward: -115.30165099999999, Epsilon: 0.050, LC: 136
Episode 68700, Total Reward: -98.20279300000001, Epsilon: 0.050, LC: 125
Episode 68800, Total Reward: -74.12657700000001, Epsilon: 0.050, LC: 124
Episode 68900, Total Reward: -58.836518999999996, Epsilon: 0.050, LC: 122
Episode 69000, Total Reward: -113.33483900000002, Epsilon: 0.050, LC: 122
Episode 69100, Total Reward: -106.82235800000001, Epsilon: 0.050, LC: 102
Episode 69200, Total Reward: -106.92228800000001, Epsilon: 0.050, LC: 123
Episode 69300, Total Reward: -99.202415, Epsilon: 0.050, LC: 137
Episode 69400, Total Reward: -78.28292, Epsilon: 0.050, LC: 107
Episode 69500, Total Reward: -107.830568, Epsilon: 0.050, LC: 123
Episode 69600, Total Reward: -80.52180200000001, Epsilon: 0.050, LC: 104
Episode 69700, Total Reward: -89.241297, Epsilon: 0.050, LC: 129
Episode 69800, Total Reward: -77.601121, Epsilon: 0.050, LC: 118
Episode 69900, Total Reward: -84.04430500000001, Epsilon: 0.050, LC: 129
Episode 70000, Total Reward: -89.47831500000001, Epsilon: 0.050, LC: 124
Episode 70100, Total Reward: -87.261328, Epsilon: 0.050, LC: 135
Episode 70200, Total Reward: -77.974663, Epsilon: 0.050, LC: 121
Episode 70300, Total Reward: -46.366655, Epsilon: 0.050, LC: 132
Episode 70400, Total Reward: -100.86913700000001, Epsilon: 0.050, LC: 122
Episode 70500, Total Reward: -79.166528, Epsilon: 0.050, LC: 119
Episode 70600, Total Reward: -104.09392000000001, Epsilon: 0.050, LC: 103
Episode 70700, Total Reward: -109.447532, Epsilon: 0.050, LC: 120
Episode 70800, Total Reward: -77.50160500000001, Epsilon: 0.050, LC: 113
Episode 70900, Total Reward: -78.05366900000001, Epsilon: 0.050, LC: 116
Episode 71000, Total Reward: -84.42103800000001, Epsilon: 0.050, LC: 116
Episode 71100, Total Reward: -115.76915500000001, Epsilon: 0.050, LC: 138
Episode 71200, Total Reward: -110.656723, Epsilon: 0.050, LC: 101
Episode 71300, Total Reward: -93.77658600000001, Epsilon: 0.050, LC: 125
Episode 71400, Total Reward: -102.76691600000001, Epsilon: 0.050, LC: 118
Episode 71500, Total Reward: -108.758944, Epsilon: 0.050, LC: 118
Episode 71600, Total Reward: -81.847421, Epsilon: 0.050, LC: 113
Episode 71700, Total Reward: -49.746672999999994, Epsilon: 0.050, LC: 117
Episode 71800, Total Reward: -91.269225, Epsilon: 0.050, LC: 104
Episode 71900, Total Reward: -96.25207200000001, Epsilon: 0.050, LC: 129
Episode 72000, Total Reward: -113.03532000000001, Epsilon: 0.050, LC: 129
Episode 72100, Total Reward: -85.54526200000001, Epsilon: 0.050, LC: 92
Episode 72200, Total Reward: -93.862938, Epsilon: 0.050, LC: 122
Episode 72300, Total Reward: -88.27508500000002, Epsilon: 0.050, LC: 121
Episode 72400, Total Reward: -106.41776900000002, Epsilon: 0.050, LC: 128
Episode 72500, Total Reward: -97.78823100000001, Epsilon: 0.050, LC: 126
Episode 72600, Total Reward: -105.47386600000002, Epsilon: 0.050, LC: 125
Episode 72700, Total Reward: -96.15297, Epsilon: 0.050, LC: 123
Episode 72800, Total Reward: -98.520616, Epsilon: 0.050, LC: 111
Episode 72900, Total Reward: -108.59954700000002, Epsilon: 0.050, LC: 128
Episode 73000, Total Reward: -111.548505, Epsilon: 0.050, LC: 123
Episode 73100, Total Reward: -94.78854400000002, Epsilon: 0.050, LC: 107
Episode 73200, Total Reward: -87.15944900000001, Epsilon: 0.050, LC: 114
Episode 73300, Total Reward: -97.335683, Epsilon: 0.050, LC: 114
Episode 73400, Total Reward: -92.803999, Epsilon: 0.050, LC: 106
Episode 73500, Total Reward: -62.935758, Epsilon: 0.050, LC: 101
Episode 73600, Total Reward: -70.014588, Epsilon: 0.050, LC: 108
